source_row,recipe,role,action,legacy_path,canonical_legacy_path,mapping_status,reference_label,dss_reference,dataset_name,snapshot_name,dss_subpath,upload_root
2107,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250623_6,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250623_6,mapped,,dss://windows_aug_internvl_grounding_20250623_6_v3@v0,windows_aug_internvl_grounding_20250623_6_v3,v0,,
2108,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250630,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250630,mapped,,dss://windows_human_internvl_grounding_20250630_v3@v0,windows_human_internvl_grounding_20250630_v3,v0,,
2109,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250630,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250630,mapped,,dss://windows_crop_human_internvl_grounding_20250630_v3@v0,windows_crop_human_internvl_grounding_20250630_v3,v0,,
2110,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_1,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_1,mapped,,dss://windows_aug_internvl_grounding_20250630_1_v3@v0,windows_aug_internvl_grounding_20250630_1_v3,v0,,
2111,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_2,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_2,mapped,,dss://windows_aug_internvl_grounding_20250630_2_v3@v0,windows_aug_internvl_grounding_20250630_2_v3,v0,,
2112,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_3,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_3,mapped,,dss://windows_aug_internvl_grounding_20250630_3_v3@v0,windows_aug_internvl_grounding_20250630_3_v3,v0,,
2113,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250630_2,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250630_2,mapped,,dss://windows_human_internvl_grounding_20250630_2_v3@v0,windows_human_internvl_grounding_20250630_2_v3,v0,,
2114,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250630_2,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250630_2,mapped,,dss://windows_crop_human_internvl_grounding_20250630_2_v3@v0,windows_crop_human_internvl_grounding_20250630_2_v3,v0,,
2115,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250630_3,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250630_3,mapped,,dss://windows_human_internvl_grounding_20250630_3_v3@v0,windows_human_internvl_grounding_20250630_3_v3,v0,,
2116,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250630_3,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250630_3,mapped,,dss://windows_crop_human_internvl_grounding_20250630_3_v3@v0,windows_crop_human_internvl_grounding_20250630_3_v3,v0,,
2117,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_4,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_4,mapped,,dss://windows_aug_internvl_grounding_20250630_4_v3@v0,windows_aug_internvl_grounding_20250630_4_v3,v0,,
2118,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_5,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_5,mapped,,dss://windows_aug_internvl_grounding_20250630_5_v3@v0,windows_aug_internvl_grounding_20250630_5_v3,v0,,
2119,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_6,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_6,mapped,,dss://windows_aug_internvl_grounding_20250630_6_v3@v0,windows_aug_internvl_grounding_20250630_6_v3,v0,,
2120,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_7,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_7,mapped,,dss://windows_aug_internvl_grounding_20250630_7_v3@v0,windows_aug_internvl_grounding_20250630_7_v3,v0,,
2121,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_8,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_8,mapped,,dss://windows_aug_internvl_grounding_20250630_8_v3@v0,windows_aug_internvl_grounding_20250630_8_v3,v0,,
2122,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_9,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250630_9,mapped,,dss://windows_aug_internvl_grounding_20250630_9_v3@v0,windows_aug_internvl_grounding_20250630_9_v3,v0,,
2123,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250707,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250707,mapped,,dss://windows_human_internvl_grounding_20250707_v3@v0,windows_human_internvl_grounding_20250707_v3,v0,,
2124,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250707,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250707,mapped,,dss://windows_crop_human_internvl_grounding_20250707_v3@v0,windows_crop_human_internvl_grounding_20250707_v3,v0,,
2125,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250707_1,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250707_1,mapped,,dss://windows_aug_internvl_grounding_20250707_1_v3@v0,windows_aug_internvl_grounding_20250707_1_v3,v0,,
2126,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250707_2,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250707_2,mapped,,dss://windows_aug_internvl_grounding_20250707_2_v3@v0,windows_aug_internvl_grounding_20250707_2_v3,v0,,
2127,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250707_3,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_aug_internvl_grounding_20250707_3,mapped,,dss://windows_aug_internvl_grounding_20250707_3_v3@v0,windows_aug_internvl_grounding_20250707_3_v3,v0,,
2128,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250714,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_human_internvl_grounding_20250714,mapped,,dss://windows_human_internvl_grounding_20250714_v3@v0,windows_human_internvl_grounding_20250714_v3,v0,,
2129,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250714,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/windows_crop_human_internvl_grounding_20250714,mapped,,dss://windows_crop_human_internvl_grounding_20250714_v3@v0,windows_crop_human_internvl_grounding_20250714_v3,v0,,
2130,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_android_navigation_20250407,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_android_navigation_20250407,mapped,,dss://ws_android_navigation_20250407_v3@v0,ws_android_navigation_20250407_v3,v0,,
2131,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_web_navigation_w_history_20250328,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_web_navigation_w_history_20250328,mapped,,dss://ws_web_navigation_w_history_20250328_v3@v0,ws_web_navigation_w_history_20250328_v3,v0,,
2132,omni_262k,auxiliary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250328/web/images,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250328/web/images,mapped,media_source,dss://opengvlab_scalecua_data@v0/data_20250328/web/images,opengvlab_scalecua_data,v0,data_20250328/web/images,
2133,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_web_navigation_wo_history_20250328,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_web_navigation_wo_history_20250328,mapped,,dss://ws_web_navigation_wo_history_20250328_v3@v0,ws_web_navigation_wo_history_20250328_v3,v0,,
2134,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_web_navigation_20250421,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_web_navigation_20250421,mapped,,dss://ws_web_navigation_20250421_v3@v0,ws_web_navigation_20250421_v3,v0,,
2135,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_ubuntu_navigation_20250328,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_ubuntu_navigation_20250328,mapped,,dss://ws_ubuntu_navigation_20250328_v3@v0,ws_ubuntu_navigation_20250328_v3,v0,,
2136,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_android_navigation_20250505,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/ws_android_navigation_20250505,mapped,,dss://ws_android_navigation_20250505_v3@v0,ws_android_navigation_20250505_v3,v0,,
2137,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_web_navigation_boost_instruction_20250612,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_web_navigation_boost_instruction_20250612,mapped,,dss://internal_web_navigation_boost_instruction_20250612_v3@v0,internal_web_navigation_boost_instruction_20250612_v3,v0,,
2138,omni_262k,auxiliary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250612/web/images,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250612/web/images,mapped,media_source,dss://opengvlab_scalecua_data@v0/data_20250612/web/images,opengvlab_scalecua_data,v0,data_20250612/web/images,
2139,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_web_navigation_boost_instruction_20250624,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_web_navigation_boost_instruction_20250624,mapped,,dss://internal_web_navigation_boost_instruction_20250624_v3@v0,internal_web_navigation_boost_instruction_20250624_v3,v0,,
2140,omni_262k,auxiliary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250624/web/images,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250624/web/images,mapped,media_source,dss://opengvlab_scalecua_data@v0/data_20250624/web/images,opengvlab_scalecua_data,v0,data_20250624/web/images,
2141,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_ubuntu_navigation_boost_instruction_20250624,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_ubuntu_navigation_boost_instruction_20250624,mapped,,dss://internal_ubuntu_navigation_boost_instruction_20250624_v3@v0,internal_ubuntu_navigation_boost_instruction_20250624_v3,v0,,
2142,omni_262k,auxiliary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250624/ubuntu/images,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250624/ubuntu/images,mapped,media_source,dss://opengvlab_scalecua_data@v0/data_20250624/ubuntu/images,opengvlab_scalecua_data,v0,data_20250624/ubuntu/images,
2143,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_mac_navigation_boost_instruction_20250630,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_mac_navigation_boost_instruction_20250630,mapped,,dss://internal_mac_navigation_boost_instruction_20250630_v3@v0,internal_mac_navigation_boost_instruction_20250630_v3,v0,,
2144,omni_262k,auxiliary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250630/mac/images,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250630/mac/images,mapped,media_source,dss://opengvlab_scalecua_data@v0/data_20250630/mac/images,opengvlab_scalecua_data,v0,data_20250630/mac/images,
2145,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_web_navigation_boost_instruction_20250630,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_web_navigation_boost_instruction_20250630,mapped,,dss://internal_web_navigation_boost_instruction_20250630_v3@v0,internal_web_navigation_boost_instruction_20250630_v3,v0,,
2146,omni_262k,auxiliary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250630/web/images,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250630/web/images,mapped,media_source,dss://opengvlab_scalecua_data@v0/data_20250630/web/images,opengvlab_scalecua_data,v0,data_20250630/web/images,
2147,omni_262k,primary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_mac_navigation_boost_instruction_20250707,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/mingjiel/workspace/data/ScaleCUA_v3/llava/internal_mac_navigation_boost_instruction_20250707,mapped,,dss://internal_mac_navigation_boost_instruction_20250707_v3@v0,internal_mac_navigation_boost_instruction_20250707_v3,v0,,
2148,omni_262k,auxiliary,verified_previous_v14,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250707/mac/images,/lustre/fs1/portfolios/nvr/projects/nvr_lpr_agentic/users/zhiqil/data/GUI_data/datasets--OpenGVLab--ScaleCUA-Data/snapshots/6e1f1d3e247048c61d9d88bfa66730a3a9c75280/data/data_20250707/mac/images,mapped,media_source,dss://opengvlab_scalecua_data@v0/data_20250707/mac/images,opengvlab_scalecua_data,v0,data_20250707/mac/images,
